Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
48592312,Wolf of Wessex,Matthew Harffy,"Harffy, Matthew",,"=""1838932836""","=""9781838932831""",0,4.24,Aria,Paperback,352,2020,2019,,2020/02/16,"to-read, tbr-history","to-read (#25), tbr-history (#65)",to-read,,,,0,0
33542174,Servant of Death (A Bradecote and Catchpoll Investigation #1),Sarah Hawkswood,"Hawkswood, Sarah",,"=""0749021772""","=""""",0,3.96,Allison & Busby,Kindle Edition,325,2017,2014,,2022/08/06,"to-read, tbr-historical-mystery","to-read (#453), tbr-historical-mystery (#45)",to-read,,,,0,0
21532001,The Red Hill (Thomas Berrington #1),David   Penny,"Penny, David",,"=""""","=""""",0,4.14,Amazon Digital Services,Kindle Edition,382,2014,2014,,2022/08/06,"to-read, tbr-historical-mystery","to-read (#452), tbr-historical-mystery (#44)",to-read,,,,0,0
38212606,The Golden Crucifix (A Matthew Cordwainer Medieval Mystery #1),Joyce Lionarons,"Lionarons, Joyce",,"=""""","=""""",0,4.03,,Kindle Edition,168,2018,2018,,2022/08/06,"to-read, tbr-historical-mystery","to-read (#451), tbr-historical-mystery (#43)",to-read,,,,0,0
51273263,"Death in Delft (Master Mercurius Mysteries, #1)",Graham Brack,"Brack, Graham",,"=""1913518469""","=""9781913518462""",0,4.17,Sapere Books,Kindle Edition,229,2020,2020,,2020/12/03,"to-read, tbr-historical-mystery","to-read (#116), tbr-historical-mystery (#41)",to-read,,,,0,0
15793158,"A Murder at Rosamund's Gate  (Lucy Campion Mysteries, #1)",Susanna Calkins,"Calkins, Susanna",,"=""1250007909""","=""9781250007902""",0,3.57,Minotaur Books,Hardcover,352,2013,2013,,2021/11/02,"to-read, tbr-historical-mystery","to-read (#231), tbr-historical-mystery (#40)",to-read,,,,0,0
56498328,"A Gladiator's Tale (Leonidas the Gladiator Mysteries, #2)",Ashley Gardner,"Gardner, Ashley",Jennifer Ashley,"=""1951041429""","=""9781951041427""",4,4.51,JA / AG Publishing,Kindle Edition,260,2021,2021,2022/08/03,2022/08/03,,,read,"Now this is what I was looking for! If for some reason you read my review for book 1 in this series, my biggest struggle with the book was that it seemed like the story meandered for most of the book. It frankly didn't seem like it knew where it was going. That certainly is not the case here, which was my expectation after reading book 1 and some of the author's previous works.<br/><br/>Quick hits:<br/>- Cassia and Leonidas have great chemistry and bounce so well off each other.<br/>- Each of the side characters felt like they had purpose in the overall story, compared to book 1 where they felt shoehorned in.<br/>- The plot was much more focused and driven.<br/>- I sort of predicted what the resolution of the mystery was which took some of my enjoyment away. It wasn't necessarily obvious, but it was like weirdly stressed which to me made it clear.<br/>- Development between Cassia and Leonidas was really enjoyable. <br/>- The ending seems somewhat silly to me. I like the development for Leonidas but it's clearly not going to stay that way as it defeats the purpose of the series...<br/><br/>I did not get my resolution with Regulus as I would've liked, but he wasn't annoying in this book so I wasn't upset. I do wish the side characters had some larger roles as I'd like to learn more about them. Overall though, this was very enjoyable and I think it's a solid historical mystery. I'd recommend this to those who love the genre or the series. I'll be continuing when the next book is out.",,,1,0
45064996,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""""","=""""",4,4.26,Spectra,Kindle Edition,483,2011,1989,2022/08/01,2022/07/08,,,read,"A mixed but enjoyable first foray into science fiction.<br/><br/>Quick hits:<br/>- Interesting characters who don’t have the outcomes you’d expect.<br/>- A ton of great world building, although as a first time sci-fi reader I was overwhelmed with all the unknown occasionally.<br/>- The pacing was the biggest struggle for me. I don’t normally mind flashbacks but I really struggled with the flashback chapter storytelling in this. Some of them, for example the first, really dragged and felt they had a lot of fluff that wasn’t necessary. This is likely a personal preference though.<br/>- Ending was not what I expected. <br/><br/>Overall, an enjoyable ride but I did struggle some throughout. I definitely will be trying sci-fi again in the future.",,,1,0
10533541,"Poirot Investigates (Hercule Poirot, #3)",Agatha Christie,"Christie, Agatha",,"=""0062074008""","=""9780062074003""",4,3.94,William Morrow Paperbacks,Paperback,256,2011,1924,2022/08/02,2022/07/27,,,read,"Another pleasant read for Papa Poirot. If you’ve seen David Suchet’s adaptations, you can picture the scenes and episodes while reading each stories. While this was still enjoyable, a good portion of the stories were a little too short to really have the impact they normally would.<br/><br/>Quick hits:<br/>- So many memorable stories and cases. The last story “Chocolate Box” is one of my favorites.<br/>- Much more focus on Poirot than on Hastings which was nice since Hastings was annoying in the last book.<br/>- Stories we’re good, but a little too short and didn’t really marinate as much as I would’ve liked.<br/>- A lot of great memories from these stories and proves David Suchet is the de facto adaptation.<br/><br/>Overall, I enjoyed this one, but it didn’t reach 5 stars this time (and that’s okay!). I’ll definitely be continuing in the series and I look forward to my next romp with Papa Poirot!",,,1,0
39776902,"The Incendium Plot (Christopher Radcliff, #1)",A.D. Swanston,"Swanston, A.D.",,"=""""","=""""",0,4.02,Transworld Digital,Kindle Edition,416,2018,2017,,2022/07/31,"to-read, tbr-historical-mystery","to-read (#450), tbr-historical-mystery (#38)",to-read,,,,0,0
599540,"A Death in Vienna (Liebermann Papers, #1)",Frank Tallis,"Tallis, Frank",,"=""0802118151""","=""9780802118158""",0,3.81,Grove Press,Hardcover,464,2006,2005,,2022/07/31,"to-read, tbr-historical-mystery","to-read (#449), tbr-historical-mystery (#36)",to-read,,,,0,0
39908555,A Gentleman's Murder (Eric Peterkin #1),Christopher  Huang,"Huang, Christopher",,"=""1942645953""","=""9781942645955""",0,3.81,"Inkshares, Inc.",Paperback,352,2018,2018,,2022/07/31,"to-read, tbr-historical-mystery","to-read (#448), tbr-historical-mystery (#34)",to-read,,,,0,0
43232622,Death in the Dark Walk (John Rawlings #1),Deryn Lake,"Lake, Deryn",,"=""""","=""""",0,4.07,Endeavour Media,Kindle Edition,216,2018,1994,,2022/07/31,"tbr-historical-mystery, to-read","tbr-historical-mystery (#33), to-read (#447)",to-read,,,,0,0
35791971,"Twenty-One Days (Daniel Pitt, #1)",Anne Perry,"Perry, Anne",,"=""0399179887""","=""9780399179884""",0,4.10,Ballantine Books,Hardcover,303,2018,2017,,2021/07/18,"to-read, tbr-historical-mystery","to-read (#302), tbr-historical-mystery (#32)",to-read,,,,0,0
345007,"Billy Boyle (Billy Boyle World War II, #1)",James R. Benn,"Benn, James R.",,"=""1569474338""","=""9781569474334""",0,3.80,Soho Press,Hardcover,294,2006,2006,,2020/09/12,"to-read, tbr-historical-mystery","to-read (#60), tbr-historical-mystery (#30)",to-read,,,,0,0
53243872,"Blood of a Gladiator (Leonidas the Gladiator Mysteries, #1)",Ashley Gardner,"Gardner, Ashley",,"=""""","=""""",4,4.34,JA / AG Publishing,Kindle Edition,248,2020,2020,2022/07/30,2022/07/10,,,read,"3.5/5 rounded up to 4. I enjoyed my time with this one, and sets up some interesting characters to follow in the future, but this was a little too messy for me to give higher than 3.5 stars.<br/><br/>Quick hits:<br/>- All of the main characters are interesting and are in a unique position which sets up some cool growth in the future.<br/>- The mystery was...there? It meandered a lot and the plot didn't really seem like it knew where it wanted to go. It felt like it took until ~65% before the story figured out what it wanted to be. Once it was more focused, the mystery was solid.<br/>- Awesome time period to explore.<br/>- Regulus, Regulus, Regulus. I've read the author's Captain Lacey series and he's a very similar character to Colonel Brandon. My biggest gripe in that series was the drama and problems were dragged on far too long and didn't make for an enjoyable subplot for the main character. Regulus is similar to Brandon for Leonidas and I'm concerned it'll be the same format here. Things don't need to be resolved in 1 paragraph, but 5+ books is overkill.<br/><br/>As you can tell, I'm somewhat mixed. I enjoyed the characters, the time period and the story (once it figured out where to go), but, there was a lot that took away from the enjoyment too. The writing is solid and this is an okay start to a new series. I enjoyed the author's other series and I will be continuing to book 2 here.",,,1,0
138685,"Dissolution (Matthew Shardlake, #1)",C.J. Sansom,"Sansom, C.J.",,"=""0330411969""","=""9780330411967""",0,4.05,Pan,Paperback,456,2004,2003,,2019/05/09,"to-read, tbr-historical-mystery","to-read (#4), tbr-historical-mystery (#28)",to-read,,,,0,0
35694365,Past Crimes: A Compendium of Historical Mysteries,Ashley Gardner,"Gardner, Ashley",Jennifer Ashley,"=""""","=""""",0,3.86,JA / AG Publishing,Kindle Edition,318,2017,2017,,2021/01/09,"to-read, tbr-historical-mystery","to-read (#121), tbr-historical-mystery (#27)",to-read,,,,0,0
55836524,"The Irish Assassins: Conspiracy, Revenge and the Phoenix Park Murders that Stunned Victorian England",Julie Kavanagh,"Kavanagh, Julie",,"=""0802149367""","=""9780802149367""",0,3.76,Atlantic Monthly Press,Hardcover,416,2021,2021,,2022/07/30,"to-read, tbr-history","to-read (#446), tbr-history (#64)",to-read,,,,0,0
11293305,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",,"=""0062073915""","=""9780062073914""",5,4.00,William Morrow Paperbacks,Paperback,247,2012,1920,2022/07/22,2022/07/17,,,read,"Another absolute banger by the Queen. Every time I'm finishing her books, I'm wondering why it took me my entire life to start reading her!<br/><br/>Quick hits:<br/>- Poirot. Simple as that, if you love him, he's just as great here.<br/>- All the characters are well written.<br/>- The mystery is complex with multiple characters with a possible motive.<br/>- Unexpected resolution.<br/><br/>Overall, another amazing read, 5/5 stars, highly recommend!",,,1,0
43802067,The Courtship Dance: A Regency Romance (Matchmaker),Candace Camp,"Camp, Candace",,"=""""","=""""",4,4.01,HQN Books,Kindle Edition,240,2019,2009,2022/07/23,2022/07/20,,,read,"This was a fun and quick read. Very solid from start to finish and none of the characters or plot ever got annoying/frustrating.<br/><br/>Quick hits:<br/>- Characters were great.<br/>- Pacing moved well, never felt like anything was drawn out or characters weren't speaking to each other. <br/>- Great chemistry between the leads.<br/>- Engaging dialogue that had a plethora of funny moments.<br/>- The Perkins subplot got a little too obvious and silly at the end, but it was resolved quickly that you don't remember it much.<br/><br/>Overall, if you like historical, this would be a good one to pick up. 4/5 stars.",,,1,0
9833240,"The Murder on the Links (Hercule Poirot, #2)",Agatha Christie,"Christie, Agatha",,"=""0062073869""","=""9780062073860""",4,3.86,William Morrow Paperbacks,Paperback,249,2011,1934,2022/07/26,2022/07/24,,,read,"Another thoroughly enjoyable Christie, although I had to drop a star because some of that Hasting's plotline got rather annoying. I appreciate the foil that Hastings is meant to be for Poirot, but this was doing it a little too brown.<br/><br/>Quick hits:<br/>- Poirot is Poirot. No matter where you step in he feels the same swell guy.<br/>- Hastings plotline was just so unnecessary and annoying to be honest. Nevermind that it wasn't believable. <br/>- The mystery is complex with so many possibilities and clues that are hard to keep track of, but a very solid resolution.<br/>- Continue to be very, very quick reads. It's so easy to blaze through 50+ pages.<br/><br/>Overall, 4/5 stars, very enjoyable and I will be continuing onto the next Poirot adventure!",,,1,0
30316229,The Ripper's Shadow (Victorian Mystery #1),Laura Joh Rowland,"Rowland, Laura Joh",,"=""1683310055""","=""9781683310051""",0,3.59,Crooked Lane Books,Hardcover,358,2017,2017,,2020/09/12,"to-read, tbr-historical-mystery","to-read (#62), tbr-historical-mystery (#25)",to-read,,,,0,0
36678391,Once Upon a River,Diane Setterfield,"Setterfield, Diane",,"=""""","=""""",0,3.95,Transworld Digital,Kindle Edition,419,2019,2018,,2022/07/27,"to-read, tbr-fantasy","to-read (#445), tbr-fantasy (#92)",to-read,,,,0,0
498082,"Some Danger Involved (Barker & Llewelyn, #1)",Will Thomas,"Thomas, Will",,"=""0743256190""","=""9780743256193""",0,3.93,Touchstone,Paperback,290,2005,2004,,2019/12/06,"to-read, tbr-historical-mystery","to-read (#6), tbr-historical-mystery (#24)",to-read,,,,0,0
33024860,"Arrowood (Arrowood, #1)",Mick Finlay,"Finlay, Mick",,"=""077833094X""","=""9780778330943""",0,3.46,MIRA,Paperback,363,2017,2017,,2022/07/23,"to-read, tbr-historical-mystery","to-read (#444), tbr-historical-mystery (#23)",to-read,,,,0,0
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,"=""1579126278""","=""9781579126278""",5,4.27,Black Dog & Leventhal Publishers,Hardcover,288,2006,1926,2022/07/16,2022/07/13,,,read,"Another absolute banger. It’s so cliche to say since she’s one of the all time best sellers but Agatha Christie is still to this day on another level. Her character work, her mysteries, her writing are all top notch. I don’t know what took me so long to read her work but I won’t be stopping here.<br/><br/>Quick hits:<br/>- Poirot is superb as usual. Great personality and adds so much to the story.<br/>- Characters are great, Caroline was so fun every time she was on the page and I would read a story just with her in it.<br/>- Unexpected twist and ending which dumb founded me and made such a satisfying conclusion.<br/>- Classic style with engaging mystery, solid clues and a chance for the reader to discover the answer.<br/><br/>Although this one felt less daring the reader to figure it out, it had such a unique way of delivering the story and such an awesome plot, that it stayed amazing throughout. Another 5 stars from me as I continue to dig into the QUEEN’s backlist. ",,,1,0
853510,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0007119313""","=""9780007119318""",5,4.20,HarperCollins,Paperback,274,2007,1934,2022/07/11,2022/07/04,,,read,"I’ve done it, I finally read a book by the Queen of Mystery. And what a ride it was. I managed to stay unspoiled all my life, but regardless I would’ve enjoyed this no matter what. I’m not unfamiliar with Poirot, having seen a good chunk of the David Suchet adaptations, but I never watched any of this particular story. I’m so glad I did the book version first, and now I can watch the adaptation with full knowledge.<br/><br/>Quick hits:<br/>- Poirot at his finest: methodical, smart, sardonic. I did miss having Hastings around.<br/>- Engaging mystery with tons of clues and red herrings.<br/>- A unique resolution and timeless story.<br/>- Agatha Christie is the queen for a reason. Not only is she a talented writer, but throughout the story she’s practically daring the reader to figure it out. Clearly laying out the information and clues, saying: “Hey reader, can’t you see it? Can’t you see who did it?”<br/>- The side helpers Buoc and the Doctor were fun and made for engaging Hastings like characters.<br/><br/>Overall, I know I’m very late to the party. But, this was a banger. I enjoyed it from start to finish and would highly, highly recommend to mystery fans. I will absolutely be going through the Queen’s backlist ASAP.",,,1,0
55117855,A Call to Arms (Craven's War #1),Nick S. Thomas,"Thomas, Nick S.",,"=""""","=""""",0,4.07,,Kindle Edition,236,2020,2020,,2022/07/13,"to-read, tbr-history","to-read (#443), tbr-history (#63)",to-read,,,,0,0
8233975,"True Soldier Gentlemen (Napoleonic Wars, #1)",Adrian Goldsworthy,"Goldsworthy, Adrian",,"=""0297860356""","=""9780297860358""",0,3.88,George Weidenfeld & Nicholson,Hardcover,400,2011,2008,,2022/07/13,"to-read, tbr-history","to-read (#442), tbr-history (#62)",to-read,,,,0,0
55590267,"No King, No Country (The Inness Legacy #1)",Wayne Grant,"Grant, Wayne",,"=""""","=""""",0,4.50,Amazon Digital Services,Kindle Edition,380,2020,,,2022/07/13,"to-read, tbr-history","to-read (#441), tbr-history (#61)",to-read,,,,0,0
18132020,"The Blooding (Master of War, #1)",David Gilman,"Gilman, David",,"=""1781850100""","=""9781781850107""",0,4.25,Head Of Zeus,Hardcover,512,2013,2013,,2022/07/13,"to-read, tbr-history","to-read (#440), tbr-history (#60)",to-read,,,,0,0
18752323,"The Scarlet Thief (Jack Lark, #1)",Paul Fraser Collard,"Collard, Paul Fraser",,"=""1472200268""","=""9781472200266""",0,4.03,Headline,Paperback,352,2013,2013,,2022/07/13,"to-read, tbr-history","to-read (#439), tbr-history (#59)",to-read,,,,0,0
17730112,"Keane's Company (Keane, #1)",Iain Gale,"Gale, Iain",,"=""178087362X""","=""9781780873626""",0,3.83,Heron Books,Hardcover,352,2013,2013,,2022/07/13,"to-read, tbr-history","to-read (#438), tbr-history (#58)",to-read,,,,0,0
22010780,Liberty or Death (The Soldier Chronicles #1),David        Cook,"Cook, David",,"=""""","=""""",0,4.26,David Cook,Kindle Edition,104,2014,2014,,2022/07/12,"to-read, tbr-history","to-read (#437), tbr-history (#57)",to-read,,,,0,0
142458,"Flashman (The Flashman Papers, #1)",George MacDonald Fraser,"Fraser, George MacDonald",,"=""0006511252""","=""9780006511250""",0,4.06,HarperCollins,Paperback,323,1999,1969,,2021/01/09,"to-read, tbr-history","to-read (#141), tbr-history (#56)",to-read,,,,0,0
1293906,"A Close Run Thing (Matthew Hervey, #1)",Allan Mallinson,"Mallinson, Allan",,"=""0553507133""","=""9780553507133""",0,3.88,Bantam,Paperback,384,2008,1999,,2022/07/12,"to-read, tbr-history","to-read (#436), tbr-history (#55)",to-read,,,,0,0
252615,The Exploits and Adventures of Brigadier Gerard,Arthur Conan Doyle,"Doyle, Arthur Conan",George MacDonald Fraser,"=""0940322730""","=""9780940322738""",0,3.95,NYRB Classics,Paperback,417,2001,1896,,2022/07/12,"to-read, tbr-history","to-read (#435), tbr-history (#54)",to-read,,,,0,0
